original_sent_id,original_sent,reduced_sent,reduced_sent_id
PT2012-2013/docs/29/20120629_Record_765024.sents,"Já Armstrong continua a dizer-se inocente e, para tal, apoia-se nos mais de 500 testes negativos que efetuou ao longo da carreira.",Armstrong continua a dizer-se inocente e apoia-se nos mais de 500 testes negativos que efetuou ao longo da carreira.,PT2012-2013/summaries/29.C
PT2012-2013/docs/29/20130115_rtpnoticias_619515.sents,"O antigo ciclista norte-americano Lance Armstrong admitiu na segunda-feira ter recorrido ao doping durante a Volta a França  numa entrevista com Oprah Winfrey que deverá ser divulgada na quinta-feira, informou o jornal USA Today.",O antigo ciclista norte-americano admitiu ter recorrido ao doping durante a Volta a França numa entrevista com Oprah Winfrey.,PT2012-2013/summaries/29.H
PT2012-2013/docs/29/20130115_rtpnoticias_619515.sents,"O antigo ciclista norte-americano Lance Armstrong admitiu na segunda-feira ter recorrido ao doping durante a Volta a França  numa entrevista com Oprah Winfrey que deverá ser divulgada na quinta-feira, informou o jornal USA Today.",O antigo ciclista norte-americano Lance Armstrong admitiu na segunda-feira ter recorrido ao doping durante a Volta a França  numa entrevista com Oprah Winfrey.,PT2012-2013/summaries/29.H
PT2012-2013/docs/40/20130517_JN_3225486.sents,"Votaram a favor as bancadas do BE, PCP, PEV, a maioria dos deputados do PS e 16 deputados do PSD.","Votaram a favor as bancadas do BE, PCP, PEV, a maioria dos deputados do PS e 16 deputados do PSD.",PT2012-2013/summaries/40.H
PT2012-2013/docs/40/20130517_JN_3225486.sents,"O parlamento aprovou esta sexta-feira, na generalidade, um projeto de lei do PS para que os homossexuais possam co-adotar os filhos adotivos ou biológicos da pessoa com quem estão casados ou com quem vivem em união de facto.",O parlamento aprovou um projeto de lei do PS para que os homossexuais possam co-adotar os filhos adotivos ou biológicos da pessoa com quem estão casados ou com quem vivem em união de facto.,PT2012-2013/summaries/40.C
PT2012-2013/docs/40/20130517_JN_3225486.sents,"Votaram a favor as bancadas do BE, PCP, PEV, a maioria dos deputados do PS e 16 deputados do PSD.","Votaram a favor BE, PCP, PEV, a maioria dos deputados do PS e 16 deputados do PSD.",PT2012-2013/summaries/40.C
PT2012-2013/docs/40/20130517_TSF_3225245.sents,"Votaram a favor as bancadas do BE, PCP, PEV, a maioria dos deputados do PS e 16 deputados do PSD.","Votaram a favor as bancadas do BE, PCP, PEV, a maioria dos deputados do PS e 16 deputados do PSD.",PT2012-2013/summaries/40.H
PT2012-2013/docs/40/20130517_TSF_3225245.sents,"O parlamento aprovou hoje, na generalidade, um projeto de lei do PS para que os homossexuais possam co-adotar os filhos adotivos ou biológicos da pessoa com quem estão casados ou com quem vivem em união de facto.",O parlamento aprovou um projeto de lei do PS para que os homossexuais possam co-adotar os filhos adotivos ou biológicos da pessoa com quem estão casados ou com quem vivem em união de facto.,PT2012-2013/summaries/40.C
PT2012-2013/docs/40/20130517_TSF_3225245.sents,"Votaram a favor as bancadas do BE, PCP, PEV, a maioria dos deputados do PS e 16 deputados do PSD.","Votaram a favor BE, PCP, PEV, a maioria dos deputados do PS e 16 deputados do PSD.",PT2012-2013/summaries/40.C
PT2012-2013/docs/40/20130705_CM_496339.sents,"A Ordem dos Psicólogos (OP) aprova a co-adoção por parte de casais do mesmo sexo, invocando, com base em estudos científicos, que a orientação sexual não tem impacto no desenvolvimento da criança e nas competências dos pais.",A Ordem dos Psicólogos aprova a co-adoção.,PT2012-2013/summaries/40.H
PT2012-2013/docs/40/20130705_CM_496339.sents,"A Ordem dos Psicólogos (OP) aprova a co-adoção por parte de casais do mesmo sexo, invocando, com base em estudos científicos, que a orientação sexual não tem impacto no desenvolvimento da criança e nas competências dos pais.",A Ordem dos Psicólogos aprova a co-adoção por casais do mesmo sexo.,PT2012-2013/summaries/40.C
PT2012-2013/docs/40/20130517_CM_489541.sents,"Votaram a favor as bancadas do BE, PCP, PEV, a maioria dos deputados do PS e 16 deputados do PSD.","Votaram a favor as bancadas do BE, PCP, PEV, a maioria dos deputados do PS e 16 deputados do PSD.",PT2012-2013/summaries/40.H
PT2012-2013/docs/40/20130517_CM_489541.sents,"O parlamento aprovou esta sexta-feira, na generalidade, um projeto de lei do PS para que os homossexuais possam co-adotar os filhos adotivos ou biológicos da pessoa com quem estão casados ou com quem vivem em união de facto.",O parlamento aprovou um projeto de lei do PS para que os homossexuais possam co-adotar os filhos adotivos ou biológicos da pessoa com quem estão casados ou com quem vivem em união de facto.,PT2012-2013/summaries/40.C
PT2012-2013/docs/40/20130517_CM_489541.sents,"Votaram a favor as bancadas do BE, PCP, PEV, a maioria dos deputados do PS e 16 deputados do PSD.","Votaram a favor BE, PCP, PEV, a maioria dos deputados do PS e 16 deputados do PSD.",PT2012-2013/summaries/40.C
PT2012-2013/docs/40/20130602_JN_3252972.sents,"O parlamento aprovou a 17 de maio (com 99 votos a favor, 94 contra e nove abstenções), na generalidade, um projeto de lei do PS para que os homossexuais possam co-adotar os filhos adotivos ou biológicos da pessoa com quem estão casados ou com quem vivem em união de facto.","O parlamento aprovou a 17 de maio (com 99 votos a favor, 94 contra e nove abstenções), na generalidade, um projeto de lei do PS para que os homossexuais possam co-adotar filhos adotivos ou biológicos da pessoa com quem estão casados ou com quem vivem em união de facto.",PT2012-2013/summaries/40.H
PT2012-2013/docs/40/20130602_JN_3252972.sents,"O parlamento aprovou a 17 de maio (com 99 votos a favor, 94 contra e nove abstenções), na generalidade, um projeto de lei do PS para que os homossexuais possam co-adotar os filhos adotivos ou biológicos da pessoa com quem estão casados ou com quem vivem em união de facto.",O parlamento aprovou um projeto de lei do PS para que os homossexuais possam co-adotar os filhos adotivos ou biológicos da pessoa com quem estão casados ou com quem vivem em união de facto.,PT2012-2013/summaries/40.C
PT2012-2013/docs/40/20130602_JN_3252972.sents,"O arcebispo de Braga classificou, este domingo, a lei da co-adoção como ""o mais recente atentado contra a família na sociedade portuguesa"", considerando que quem a defende apenas quer angariar mais argumentos para justificar o seu ""casamento camuflado"".","O arcebispo de Braga classificou a lei como ""o mais recente atentado contra a família na sociedade portuguesa"".",PT2012-2013/summaries/40.C
PT2012-2013/docs/40/20130520_TSF_3228865.sents,"Votaram a favor as bancadas do BE, PCP, PEV, a maioria dos deputados do PS e 16 deputados do PSD.","Votaram a favor as bancadas do BE, PCP, PEV, a maioria dos deputados do PS e 16 deputados do PSD.",PT2012-2013/summaries/40.H
PT2012-2013/docs/40/20130520_TSF_3228865.sents,"O parlamento aprovou, na sexta-feira, na generalidade, um projeto de lei do PS para que os homossexuais possam co-adotar os filhos adotivos ou biológicos da pessoa com quem estão casados ou com quem vivem em união de facto.",O parlamento aprovou um projeto de lei do PS para que os homossexuais possam co-adotar os filhos adotivos ou biológicos da pessoa com quem estão casados ou com quem vivem em união de facto.,PT2012-2013/summaries/40.C
PT2012-2013/docs/40/20130520_TSF_3228865.sents,"Votaram a favor as bancadas do BE, PCP, PEV, a maioria dos deputados do PS e 16 deputados do PSD.","Votaram a favor BE, PCP, PEV, a maioria dos deputados do PS e 16 deputados do PSD.",PT2012-2013/summaries/40.C
PT2012-2013/docs/40/20130520_TSF_3228865.sents,"O bastonário da Ordem dos Advogados criticou este domingo o projeto de lei que permite a co-adoção pelos casais homossexuais, considerando que se trata de «uma má medida».","O bastonário da Ordem dos Advogados criticou o projeto de lei, considerando que se trata de «uma má medida».",PT2012-2013/summaries/40.C
PT2012-2013/docs/02/20130323_JN_3126398.sents,"O Papa Francisco visitou, este sábado, o seu antecessor, Bento XVI, na residência de verão de Castel Gandolfo, perto de Roma, onde o Papa Emérito se encontra desde a sua resignação, a 28 de fevereiro.",O Papa Francisco visitou Bento XVI na residência de Castel Gandolfo.,PT2012-2013/summaries/02.H
PT2012-2013/docs/02/20130211_CM_476170.sents,"O papa Bento XVI, 85 anos, anunciou hoje, durante um consistório no Vaticano, a sua resignação, a partir do dia 28 de fevereiro, devido ""à idade avançada"".","O papa Bento XVI, 85 anos, anunciou hoje a sua resignação, a partir do dia 28 de fevereiro, devido ""à idade avançada"".",PT2012-2013/summaries/02.M
PT2012-2013/docs/02/20130211_CM_476170.sents,"Um novo papa será escolhido até à Páscoa, a 31 de março, disse o porta-voz do Vaticano, Federico Lombardi, anunciando que um conclave deve ser organizado entre 15 e 20 dias, após a resignação do pontífice.",Um novo papa será escolhido até 31 de março.,PT2012-2013/summaries/02.M
PT2012-2013/docs/02/20130211_CM_476170.sents,"O papa Bento XVI, 85 anos, anunciou hoje, durante um consistório no Vaticano, a sua resignação, a partir do dia 28 de fevereiro, devido ""à idade avançada"".","O papa Bento XVI, 85 anos, anunciou a resignação, a partir do dia 28 de fevereiro, devido ""à idade avançada"".",PT2012-2013/summaries/02.H
PT2012-2013/docs/02/20130211_CM_476170.sents,"Um novo papa será escolhido até à Páscoa, a 31 de março, disse o porta-voz do Vaticano, Federico Lombardi, anunciando que um conclave deve ser organizado entre 15 e 20 dias, após a resignação do pontífice.",Um novo papa será escolhido até à Páscoa.,PT2012-2013/summaries/02.H
PT2012-2013/docs/02/20130211_TSF_3047515.sents,"Um novo papa será escolhido até à Páscoa, a 31 de março, disse o porta-voz do Vaticano, Federico Lombardi, anunciando que um conclave deve ser organizado entre 15 e 20 dias após a resignação do pontífice.",Um novo papa será escolhido até 31 de março.,PT2012-2013/summaries/02.M
PT2012-2013/docs/02/20130211_TSF_3047515.sents,"Um novo papa será escolhido até à Páscoa, a 31 de março, disse o porta-voz do Vaticano, Federico Lombardi, anunciando que um conclave deve ser organizado entre 15 e 20 dias após a resignação do pontífice.",Um novo papa será escolhido até à Páscoa.,PT2012-2013/summaries/02.H
PT2012-2013/docs/02/20130211_TSF_3047515.sents,"Bento XVI já antecipou em novembro de 2010, no livro ""Luz do mundo"" as condições e motivos pelos quais um pontífice pode resignar ao cargo, nomeadamente por não se encontrar física, mental ou espiritualmente capaz de cumprir as funções.",Bento XVI antecipou em 2010 motivos pelos quais um pontífice pode resignar ao cargo.,PT2012-2013/summaries/02.H
PT2012-2013/docs/02/20130213_DN_3050452.sents,"Um novo papa será escolhido até à Páscoa, a 31 de março, disse o porta-voz do Vaticano, Federico Lombardi, anunciando que um conclave deve ser organizado entre 15 e 20 dias após a resignação.",Um novo papa será escolhido até 31 de março.,PT2012-2013/summaries/02.M
PT2012-2013/docs/02/20130213_DN_3050452.sents,"Um novo papa será escolhido até à Páscoa, a 31 de março, disse o porta-voz do Vaticano, Federico Lombardi, anunciando que um conclave deve ser organizado entre 15 e 20 dias após a resignação.",Um novo papa será escolhido até à Páscoa.,PT2012-2013/summaries/02.H
PT2012-2013/docs/02/20130319_DN_3116589.sents,"O Papa Francisco entrou na Praça de São Pedro no papamóvel, antes de celebrar a missa inaugural do seu pontificado diante de centenas de milhares de pessoas.","O Papa Francisco entrou na Praça de São Pedro no papamóvel, antes de celebrar a missa inaugural do seu pontificado diante de centenas de milhares de pessoas.",PT2012-2013/summaries/02.M
PT2012-2013/docs/02/20130502_DN_3197090.sents,"Dois meses após a sua resignação histórica, o Papa emérito Bento XVI, de 86 anos, voltou hoje de helicóptero ao Vaticano, onde se vai instalar a poucos metros do seu sucessor, o Papa Francisco, numa coabitação inédita na história do pequeno Estado.","Dois meses após a resignação, Bento XVI voltou ao Vaticano.",PT2012-2013/summaries/02.H
PT2012-2013/docs/25/20130712_rtpnoticias_666165.sents,O especialista informático e antigo agente da CIA Edward Snowden pediu formalmente asilo à Rússia e sujeitou-se à condição colocada por Moscovo - a suspensão de novas publicações comprometedoras para os serviços secretos norte-americanos.,Edward Snowden pediu asilo à Rússia e sujeitou-se à condição colocada por Moscovo - a suspensão de publicações comprometedoras para os serviços secretos norte-americanos.,PT2012-2013/summaries/25.C
PT2012-2013/docs/25/20130712_rtpnoticias_666165.sents,O especialista informático e antigo agente da CIA Edward Snowden pediu formalmente asilo à Rússia e sujeitou-se à condição colocada por Moscovo - a suspensão de novas publicações comprometedoras para os serviços secretos norte-americanos.,Edward Snowden pediu asilo à Rússia e sujeitou-se à condição colocada por Moscovo - a suspensão de publicações comprometedoras para os serviços secretos norte-americanos.,PT2012-2013/summaries/25.C
PT2012-2013/docs/25/20130719_CM_498181.sents,"A extradição de Edward Snowden, que está na área de trânsito do aeroporto de Moscovo desde 23 de junho, é exigida pelos Estados Unidos, que o acusam de violar a sua lei de espionagem.",A extradição de Edward Snowden é exigida pelos Estados Unidos.,PT2012-2013/summaries/25.P
PT2012-2013/docs/25/20130719_CM_498181.sents,"A extradição de Edward Snowden, que está na área de trânsito do aeroporto de Moscovo desde 23 de junho, é exigida pelos Estados Unidos, que o acusam de violar a sua lei de espionagem.","A extradição de Edward Snowden é exigida pelos Estados Unidos, que o acusam de violar a sua lei de espionagem.",PT2012-2013/summaries/25.C
PT2012-2013/docs/25/20130627_JN_3292707.sents,"O Equador concedeu um salvo-conduto ao ex-técnico da CIA Edward Snowden, que permanece retido há dias no aeroporto de Moscovo, para que possa viajar para Quito, revelou hoje o canal norte-americano de televisão em língua espanhola Univisión.","O Equador concedeu um salvo-conduto ao Snowden, que permanece retido há dias no aeroporto de Moscovo.",PT2012-2013/summaries/25.P
PT2012-2013/docs/25/20130627_JN_3292707.sents,"O salvo-conduto pode ser apresentado por Snowden, acusado de espionagem pelos Estados Unidos, junto das autoridades russas, solicitando-se o seu trânsito para o Equador a pedido de Quito.","O salvo-conduto pode ser apresentado por Snowden, acusado de espionagem pelos Estados Unidos, junto das autoridades russas.",PT2012-2013/summaries/25.P
PT2012-2013/docs/25/20130627_JN_3292707.sents,"Esta segunda-feira, Julian Assange assegurou que Snowden se encontrava ""são e salvo"" em Moscovo, depois de ter abandonado Hong Kong numa tentativa de evitar ser detido pelas autoridades dos Estados Unidos, onde enfrenta acusações por espionagem por ter revelado detalhes dos programas de vigilância PRISM.","Julian Assange assegurou que Snowden se encontrava ""são e salvo"" em Moscovo.",PT2012-2013/summaries/25.P
PT2012-2013/docs/25/20130627_JN_3292707.sents,"O Equador concedeu um salvo-conduto ao ex-técnico da CIA Edward Snowden, que permanece retido há dias no aeroporto de Moscovo, para que possa viajar para Quito, revelou hoje o canal norte-americano de televisão em língua espanhola Univisión.","O Equador concedeu um salvo-conduto ao ex-técnico da CIA, que permanece retido no aeroporto de Moscovo.",PT2012-2013/summaries/25.C
PT2012-2013/docs/25/20130811_CM_501067.sents,As novas revelações de Snowden reforçam notícias anteriores sobre espionagem dos EUA a embaixadas europeias em Bruxelas e em território norte-americano.,As novas revelações de Snowden reforçam notícias sobre espionagem dos EUA a embaixadas europeias.,PT2012-2013/summaries/25.C
PT2012-2013/docs/25/20130625_JN_3288516.sents,"O paradeiro de Snowden, acusado de espionagem pelos Estados Unidos por ter revelado programas de vigilância em massa de comunicações, permanece uma incógnita, já que o voo para Havana em que se esperava que embarcasse, procedente da Rússia, aterrou na capital cubana sem o ex-colaborador da CIA.",O paradeiro de Snowden permanece uma incógnita.,PT2012-2013/summaries/25.P
PT2012-2013/docs/25/20130625_JN_3288516.sents,"Edward Snowden revelou ter aceitado trabalho na Booz Allen Hamilton com o ""objetivo único"" de recolher provas sobre os programas de vigilância da Agência Nacional de Segurança dos Estados Unidos, noticia, esta terça-feira, o South China Morning Post.","Edward Snowden revelou ter aceitado trabalho na Booz Allen Hamilton com o ""objetivo"" de recolher provas sobre os programas de vigilância da Agência Nacional de Segurança.",PT2012-2013/summaries/25.C
PT2012-2013/docs/25/20130617_JN_3270103.sents,"O autor da fuga de informações secretas norte-americanas Edward Snowden anunciou, esta segunda-feira, que revelará mais pormenores sobre como a Agência de Segurança Nacional dos Estados Unidos da América pode aceder diretamente a dados de servidores privados.",O autor da fuga de informações secretas norte-americanas Edward Snowden anunciou que revelará mais pormenores sobre como a Agência de Segurança Nacional dos Estados Unidos da América pode aceder diretamente a dados de servidores privados.,PT2012-2013/summaries/25.P
PT2012-2013/docs/13/20130415_Negocios2_283665.sents,"Pelo menos duas pessoas morreram e 23 ficaram feridas nas duas explosões registadas no final da Maratona de Boston, informou a Polícia da cidade do nordeste dos Estados Unidos.",Pelo menos duas pessoas morreram e 23 ficaram feridas nas duas explosões no final da Maratona de Boston.,PT2012-2013/summaries/13.P
PT2012-2013/docs/13/20130415_Negocios2_283665.sents,"Pelo menos duas pessoas morreram e 23 ficaram feridas nas duas explosões registadas no final da Maratona de Boston, informou a Polícia da cidade do nordeste dos Estados Unidos.",Pelo menos duas pessoas morreram e 23 ficaram feridas nas duas explosões da Maratona de Boston.,PT2012-2013/summaries/13.H
PT2012-2013/docs/13/20130418_TSF_3174556.sents,"O FBI divulgou, esta quinta-feira, dois vídeos com imagens dos dois suspeitos deterem provocado as explosões de segunda-feira na zona de meta da Maratona de Boston.",O FBI divulgou dois vídeos com imagens dos suspeitos.,PT2012-2013/summaries/13.P
PT2012-2013/docs/13/20130423_TSF_3181106.sents,"Dzhokhar Tsarnaev disse aos investigadores que o ataque foi liderado pelo irmão e que não houve grupos terroristas internacionais envolvidos, avançou a CNN.",Dzhokhar disse que o ataque foi liderado pelo irmão.,PT2012-2013/summaries/13.P
PT2012-2013/docs/13/20130423_TSF_3181106.sents,"Dzhokhar Tsarnaev disse aos investigadores que o ataque foi liderado pelo irmão e que não houve grupos terroristas internacionais envolvidos, avançou a CNN.",Dzhokhar Tsarnaev disse que o ataque foi liderado pelo irmão e que não houve grupos terroristas envolvidos.,PT2012-2013/summaries/13.H
PT2012-2013/docs/13/20130423_TSF_3181106.sents,"O jovem Dzhokhar Tsarnaev pode enfrentar a pena de morte depois de ter sido acusado na segunda-feira pelo alegado envolvimento nos ataques que causaram a morte de três pessoas e feriram cerca de 200 na maratona de Boston, no dia 15 de abril.",Dzhokhar Tsarnaev pode enfrentar a pena de morte.,PT2012-2013/summaries/13.H
PT2012-2013/docs/13/20130416_TSF_3168235.sents,"As explosões ocorridas durante a Maratona de Boston, um dos principais eventos desportivos dos Estados Unidos, que causaram também mais de 140 feridos, colocaram cidades como Nova Iorque, Washington e Los Angeles em estado de alerta, bem como o Japão e França.","As explosões colocaram Nova Iorque, Washington e Los Angeles em estado de alerta.",PT2012-2013/summaries/13.H
PT2012-2013/docs/13/20130522_rtpnoticias_653425.sents,"Tamerlan (26 anos) e Dzhokhar Tsarnaev (19) foram os responsáveis pelo  atentado a 15 de abril, em Boston.",Tamerlan e Dzhokhar Tsarnaev foram os responsáveis pelo atentado a 15 de abril.,PT2012-2013/summaries/13.P
PT2012-2013/docs/13/20130522_rtpnoticias_653425.sents,Tamerlan foi morto num tiroteio com a polícia e Dzhokhar capturado nos arredores de Boston.,Tamerlan foi morto num tiroteio com a polícia e Dzhokhar capturado nos arredores de Boston.,PT2012-2013/summaries/13.P
PT2012-2013/docs/13/20130522_rtpnoticias_653425.sents,Nas duas explosões próximas da meta morreram 3 pessoas e ficaram feridas 264.,Nas duas explosões próximas da meta morreram 3 pessoas e ficaram feridas 264.,PT2012-2013/summaries/13.H
PT2012-2013/docs/13/20130522_rtpnoticias_653425.sents,"Tamerlan (26 anos) e Dzhokhar Tsarnaev (19) foram os responsáveis pelo  atentado a 15 de abril, em Boston.",Tamerlan (26 anos) e Dzhokhar Tsarnaev (19) foram responsáveis pelo atentado a 15 de abril.,PT2012-2013/summaries/13.H
PT2012-2013/docs/13/20130522_rtpnoticias_653425.sents,Tamerlan foi morto num tiroteio com a polícia e Dzhokhar capturado nos arredores de Boston.,Tamerlan foi morto num tiroteio e Dzhokhar capturado.,PT2012-2013/summaries/13.H
PT2012-2013/docs/13/20130420_rtpnoticias_645334.sents,Os irmãos de origem tchetchena são os principais suspeitos do atentado de segunda-feira que causou três mortos e cerca de 180 feridos.,Os irmãos de origem tchetchena são os principais suspeitos do atentado que causou três mortos e cerca de 180 feridos.,PT2012-2013/summaries/13.P
PT2012-2013/docs/13/20130420_rtpnoticias_645334.sents,Os irmãos de origem tchetchena são os principais suspeitos do atentado de segunda-feira que causou três mortos e cerca de 180 feridos.,Os irmãos de origem tchetchena são os principais suspeitos.,PT2012-2013/summaries/13.H
PT2012-2013/docs/01/20120705_JN_2649930.sents,"O antigo gestor do projeto do Freeport de Alcochete, Rik Dattani, admitiu, esta quinta-feira, perante o Tribunal do Barreiro, a existência de um pedido de dois milhões de libras para a viabilização daquele espaço comercial.",Rik Dattani admitiu um pedido de dois milhões de libras para a viabilização daquele espaço comercial.,PT2012-2013/summaries/01.A
PT2012-2013/docs/01/20120612_CM_438954.sents,Na base do processo Freeport esteve o alegado financiamento de partidos políticos para a alteração da Zona de Protecção Especial do Estuário do Tejo.,Na base do processo Freeport esteve o alegado financiamento de partidos políticos para alteração da Zona de Protecção Especial do Estuário do Tejo.,PT2012-2013/summaries/01.H
PT2012-2013/docs/01/20120612_CM_438954.sents,Na base do processo Freeport esteve o alegado financiamento de partidos políticos para a alteração da Zona de Protecção Especial do Estuário do Tejo.,Na base do processo Freeport esteve o alegado financiamento de partidos políticos para a alteração da Zona de Protecção Especial do Estuário do Tejo.,PT2012-2013/summaries/01.A
PT2012-2013/docs/01/20121009_JN_2817323.sents,"O Tribunal do Barreiro tinha, em julho, absolvido os dois arguidos do processo Freeport, Manuel Pedro e Charles Smith, de tentativa de extorsão, tendo extraído na altura uma certidão para averiguar alegados pagamentos ilegais dentro do Ministério do Ambiente.","O Tribunal do Barreiro tinha, em julho, absolvido os dois arguidos, tendo extraído uma certidão para averiguar alegados pagamentos ilegais dentro do Ministério do Ambiente.",PT2012-2013/summaries/01.H
PT2012-2013/docs/01/20121009_JN_2817323.sents,"Os magistrados que investigaram o chamado 'caso Freeport' decidiram que não havia indícos que permitissem a reabertura do processo, pelo que este foi arquivado, segundo a Procuradoria Geral da República.","Os magistrados decidiram que não havia indícos que permitissem a reabertura do processo, pelo que foi arquivado.",PT2012-2013/summaries/01.H
PT2012-2013/docs/01/20120710_CM_443150.sents,"Manuel Pedro e Charles Smith, arguidos no processo Freeport – acusados de tentativa de extorsão para aprovação do projecto do outlet em Alcochete – confirmaram ontem a existência de uma reunião, em Fevereiro de 2002, com José Sócrates, na altura ministro do Ambiente.","Manuel Pedro e Charles Smith confirmaram uma reunião, em Fevereiro de 2002, com José Sócrates, na altura ministro do Ambiente.",PT2012-2013/summaries/01.A
PT2012-2013/docs/01/20120626_JN_2631848.sents,"Tem como arguidos os ex-sócios da empresa de consultoria Smith & Pedro, Charles Smith e Manuel Pedro, que são acusados de tentativa de extorsão.","Tem como arguidos os ex-sócios da empresa Smith & Pedro, Charles Smith e Manuel Pedro, acusados de tentativa de extorsão.",PT2012-2013/summaries/01.H
PT2012-2013/docs/01/20120803_DN_2702074.sents,"A procuradora mantém o silêncio, mas a tensão entre o MP e os juízes é enorme.",A tensão entre o MP e os juízes é enorme.,PT2012-2013/summaries/01.A
PT2012-2013/docs/01/20120716_TSF_2668360.sents,"O Ministério Público pediu a absolvição dos dois arguidos do caso Freeport, considerando que durante o julgamento não ficaram provados os factos que lhes eram imputados.","O Ministério Público pediu absolvição dos dois arguidos, considerando que não ficaram provados os factos.",PT2012-2013/summaries/01.H
PT2012-2013/docs/06/20120816_rtpnoticias_579743.sents,"O fundador do Wikileaks está refugiado na embaixada do Equador em Londres desde 19 de junho,  alegando que o processo de violação e de ataque sexual contra duas mulheres de que é acusado na  Suécia tem motivações políticas, recusando por isso ser extraditado.",O fundador do Wikileaks está refugiado na embaixada do Equador em Londres desde 19 de junho.,PT2012-2013/summaries/06.H
PT2012-2013/docs/06/20120629_Negocios2_242869.sents,"O WikiLeaks, criado para tornar pública informação privada ou secreta, divulgou nos últimos anos dezenas de milhares de documentos militares sobre o Iraque e o Afeganistão e de telegramas diplomáticos norte-americanos.",O WikiLeaks divulgou nos últimos anos milhares de documentos militares sobre o Iraque e o Afeganistão e de telegramas diplomáticos norte-americanos.,PT2012-2013/summaries/06.H
PT2012-2013/docs/06/20120629_Negocios2_242869.sents,Assange é alvo de um mandado de detenção europeu para responder a acusações de duas mulheres na Suécia de violação e agressão sexual em 2010.,Assange é alvo de um mandado de detenção europeu para responder a acusações de violação e agressão sexual.,PT2012-2013/summaries/06.H
PT2012-2013/docs/06/20120821_TSF_2729994.sents,O Equador concedeu entretanto asilo político a Julian Assange.,O Equador concedeu asilo político a Julian Assange.,PT2012-2013/summaries/06.H
PT2012-2013/docs/06/20120817_JN_2724575.sents,"O presidente do Equador, Rafael Correa, afirmou esta sexta-feira que o fundador do ""site"" WikiLeaks, Julian Assange, a quem concedeu asilo político, pode ""ficar indefinidamente"" na embaixada do seu país em Londres.","Julian Assange pode ""ficar indefinidamente"" na embaixada em Londres.",PT2012-2013/summaries/06.M
PT2012-2013/docs/06/20120817_JN_2724575.sents,"Se for extraditado para a Suécia, Assange diz correr o risco de nova extradição para os Estados Unidos para responder por espionagem, após a divulgação no WikiLeaks de 250 mil telegramas diplomáticos norte-americanos.","Se for extraditado para a Suécia, Assange diz correr o risco de nova extradição para os Estados Unidos para responder por espionagem, após a divulgação de 250 mil telegramas diplomáticos norte-americanos.",PT2012-2013/summaries/06.M
PT2012-2013/docs/06/20120816_rtpnoticias_579684.sents,"O Governo do Equador decidiu conceder asilo político ao fundador do portal WikiLeaks, confirmou esta quinta-feira o ministro equatoriano dos Negócios Estrangeiros, Ricardo Patiño.",O Governo do Equador decidiu conceder asilo ao fundador do portal WikiLeaks.,PT2012-2013/summaries/06.M
PT2012-2013/docs/06/20120816_Record_773619.sents,"O Equador concedeu esta quinta-feira asilo político a Julian Assange, fundador do site WikiLeaks, refugiado há dois meses na embaixada do Equador em Londres, enquanto o Reino Unido se mantém inflexível quanto à ""obrigação"" de o extraditar para a Suécia.",O Equador concedeu asilo político a Julian Assange.,PT2012-2013/summaries/06.H
PT2012-2013/docs/06/20120816_Record_773619.sents,"Em Londres, o WikiLeaks lançou um apelo a manifestações em frente à embaixada do Equador, situada no bairro de Kensington, depois do governo deste país ter anunciado na quarta-feira à noite que o Reino Unido poderia assaltar a missão diplomática caso o australiano não fosse entregue às autoridades britânicas.","Em Londres, o WikiLeaks lançou um apelo a manifestações em frente à embaixada do Equador.",PT2012-2013/summaries/06.H
PT2012-2013/docs/06/20120620_CM_440161.sents,"O fundador do WikiLeaks, Julian Assange, infringiu as medidas de coacção e será detido quando deixar a embaixada do Equador em Londres, onde entrou na noite passada para pedir asilo político, informou a polícia britânica.","O fundador do WikiLeaks, Julian Assange, infringiu medidas de coacção e será detido quando deixar a embaixada do Equador em Londres.",PT2012-2013/summaries/06.H
PT2012-2013/docs/06/20120620_CM_440161.sents,"Assange é alvo de um mandado de detenção europeu para responder a acusações de duas mulheres na Suécia de violação e agressão sexual em 2010, factos que Assange sempre contestou, alegando que as relações foram consensuais.",Assange é alvo de um mandado de detenção europeu para responder a acusações de violação e agressão sexual.,PT2012-2013/summaries/06.H
PT2012-2013/docs/14/20120511_rtpnoticias_552778.sents,"Casado com a atriz Beatriz Batarda, Sassetti tinha duas filhas.","Casado com a atriz Beatriz Batarda, tinha duas filhas.",PT2012-2013/summaries/14.P
PT2012-2013/docs/14/20120511_rtpnoticias_552778.sents,"O corpo foi encontrado pela Polícia Marítima, na quinta-feira, na zona do Abano, no Guincho.","O corpo foi encontrado pela Polícia Marítima, na zona do Abano, no Guincho.",PT2012-2013/summaries/14.H
PT2012-2013/docs/14/20120511_rtpnoticias_552778.sents,"Casado com a atriz Beatriz Batarda, Sassetti tinha duas filhas.","Casado com a atriz Beatriz Batarda, Sassetti tinha duas filhas.",PT2012-2013/summaries/14.H
PT2012-2013/docs/14/20120511_TSF_2512123.sents,"O músico Bernardo Sassetti morreu aos 41 anos, indicou a sua editora, a Clean Feed.",O músico Bernardo Sassetti morreu aos 41 anos.,PT2012-2013/summaries/14.P
